TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,CityName,Country,Region,Continent,Attraction,AttractionType,VisitMode,User_Avg_Rating,Attraction_Avg_Rating,Season
14827,7276,2015,6,640,5,2326,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.25,4.267085922109411,2
14828,9736,2015,6,640,5,232,100,14,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,2
14829,47125,2015,6,640,4,4779,100,14,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,2
14830,1428,2015,5,640,4,4155,145,12,1,Sacred Monkey Forest Sanctuary,8,3,4.5,4.267085922109411,1
14831,37332,2015,6,640,3,4919,67,19,4,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,2
14832,24032,2015,6,640,5,1620,125,18,0,Sacred Monkey Forest Sanctuary,8,2,3.5,4.267085922109411,2
14833,41476,2015,6,640,3,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,2,3.0,4.267085922109411,2
14834,3896,2014,9,640,4,3692,7,1,3,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,0
14835,50440,2015,6,640,4,2291,71,5,2,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,2
14836,79969,2015,6,640,5,655,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,2
14837,81774,2015,5,640,3,5196,145,12,1,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,1
14841,72632,2015,6,640,3,4271,27,12,1,Sacred Monkey Forest Sanctuary,8,3,3.5,4.267085922109411,2
14842,38188,2015,6,640,4,1530,145,12,1,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,2
14843,8677,2015,6,640,5,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,3,5.0,4.267085922109411,2
14844,43954,2014,7,640,2,3692,7,1,3,Sacred Monkey Forest Sanctuary,8,1,3.2,4.267085922109411,2
14845,20713,2015,6,640,4,29,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.125,4.267085922109411,2
14847,55561,2015,6,640,4,243,7,1,3,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,2
14849,26003,2015,5,640,5,241,145,12,1,Sacred Monkey Forest Sanctuary,8,3,4.5,4.267085922109411,1
14850,52241,2015,5,640,5,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,1
14851,7757,2015,6,640,3,232,100,14,3,Sacred Monkey Forest Sanctuary,8,3,3.0,4.267085922109411,2
14853,28546,2015,6,640,4,4428,65,21,4,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,2
14854,35186,2015,6,640,5,2320,62,17,2,Sacred Monkey Forest Sanctuary,8,3,5.0,4.267085922109411,2
14855,38799,2015,6,640,4,1317,143,10,2,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,2
14856,7015,2015,6,640,5,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.333333333333333,4.267085922109411,2
14857,44704,2015,6,640,4,2808,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,2
14858,7990,2015,6,640,4,942,145,12,1,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,2
14861,13995,2015,5,640,5,1387,27,12,1,Sacred Monkey Forest Sanctuary,8,1,4.666666666666667,4.267085922109411,1
14862,24683,2015,6,640,5,3692,7,1,3,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,2
14863,14728,2015,6,640,4,802,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,2
14864,6714,2014,10,640,5,1938,144,21,4,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
14865,49227,2015,6,640,4,1247,144,21,4,Sacred Monkey Forest Sanctuary,8,1,3.7142857142857144,4.267085922109411,2
14867,40895,2015,6,640,5,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,3,5.0,4.267085922109411,2
14868,38431,2015,6,640,5,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.5,4.267085922109411,2
14869,82347,2015,6,640,3,5216,100,14,3,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,2
14870,70741,2015,6,640,5,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,2
14871,86133,2015,4,640,4,5034,27,12,1,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,1
14872,84697,2014,9,640,4,942,145,12,1,Sacred Monkey Forest Sanctuary,8,3,4.5,4.267085922109411,0
14875,1941,2015,6,640,4,3726,100,14,3,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,2
14877,3885,2015,6,640,5,776,27,12,1,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,2
14878,81655,2015,6,640,4,19,143,10,2,Sacred Monkey Forest Sanctuary,8,1,4.5,4.267085922109411,2
14879,37146,2015,6,640,5,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,2
14880,57171,2015,6,640,2,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,1,2.0,4.267085922109411,2
14881,10101,2015,6,640,4,5539,125,18,0,Sacred Monkey Forest Sanctuary,8,4,4.0,4.267085922109411,2
14882,52191,2015,6,640,3,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,2,3.0,4.267085922109411,2
14883,15562,2015,6,640,4,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,2
14884,74017,2014,7,640,4,3593,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.5,4.267085922109411,2
14885,41135,2015,6,640,4,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,2
14886,55638,2014,12,640,4,802,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,3
14887,21786,2015,1,640,5,902,145,12,1,Sacred Monkey Forest Sanctuary,8,3,5.0,4.267085922109411,3
14888,81272,2014,12,640,4,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.6,4.267085922109411,3
14889,27594,2014,12,640,4,655,7,1,3,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14891,45127,2014,12,640,5,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.5,4.267085922109411,3
14892,3951,2014,11,640,5,5540,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
14894,78366,2014,12,640,5,4099,98,21,4,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,3
14895,6913,2014,12,640,3,4201,145,12,1,Sacred Monkey Forest Sanctuary,8,3,3.3333333333333335,4.267085922109411,3
14896,53496,2014,12,640,5,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,3
14897,11460,2014,9,640,5,503,144,21,4,Sacred Monkey Forest Sanctuary,8,3,5.0,4.267085922109411,0
14898,77907,2014,12,640,5,1435,144,21,4,Sacred Monkey Forest Sanctuary,8,4,5.0,4.267085922109411,3
14899,550,2015,1,640,4,3541,102,13,4,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14900,38989,2014,12,640,4,2660,111,19,4,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,3
14901,46124,2015,1,640,4,3322,27,12,1,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14902,1878,2014,12,640,4,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,3
14906,10610,2015,1,640,4,438,125,18,0,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,3
14907,84095,2015,1,640,5,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,3
14908,68814,2015,1,640,4,232,100,14,3,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14909,930,2014,12,640,5,1992,31,8,2,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,3
14911,64275,2014,11,640,4,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,4,4.0,4.267085922109411,0
14912,40876,2014,12,640,2,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,1,2.0,4.267085922109411,3
14913,43643,2014,11,640,5,655,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
14918,76890,2014,12,640,5,4998,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.75,4.267085922109411,3
14920,32821,2014,12,640,3,5247,7,1,3,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,3
14921,66845,2014,1,640,4,5464,132,6,4,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,3
14924,63763,2014,12,640,4,1437,145,12,1,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14925,50291,2014,12,640,5,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,3
14927,17915,2014,9,640,3,11,144,21,4,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,0
14928,71596,2014,12,640,4,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,3,4.333333333333333,4.267085922109411,3
14930,20666,2014,12,640,5,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,3
14931,53282,2014,12,640,5,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.5,4.267085922109411,3
14932,13972,2014,12,640,3,5184,7,1,3,Sacred Monkey Forest Sanctuary,8,3,3.0,4.267085922109411,3
14933,33235,2014,12,640,4,2721,145,12,1,Sacred Monkey Forest Sanctuary,8,2,3.0,4.267085922109411,3
14938,42852,2014,11,640,3,1832,145,12,1,Sacred Monkey Forest Sanctuary,8,1,3.4,4.267085922109411,0
14939,69179,2014,12,640,3,2051,61,16,2,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,3
14940,31554,2014,12,640,5,3692,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,3
14943,24983,2014,12,640,2,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,2,2.0,4.267085922109411,3
14944,60183,2014,10,640,5,1273,113,10,2,Sacred Monkey Forest Sanctuary,8,3,5.0,4.267085922109411,0
14945,37082,2014,12,640,3,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,2,3.0,4.267085922109411,3
14946,40281,2014,4,640,5,4880,69,8,2,Sacred Monkey Forest Sanctuary,8,4,5.0,4.267085922109411,1
14947,42839,2014,12,640,5,3617,50,14,3,Sacred Monkey Forest Sanctuary,8,4,3.6666666666666665,4.267085922109411,3
14948,43335,2014,12,640,4,1992,31,8,2,Sacred Monkey Forest Sanctuary,8,2,4.5,4.267085922109411,3
14949,28201,2014,12,640,4,3346,98,21,4,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,3
14950,68462,2014,12,640,4,1992,31,8,2,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14951,68007,2014,12,640,4,1529,21,15,1,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14952,918,2014,12,640,5,1265,41,17,2,Sacred Monkey Forest Sanctuary,8,1,4.2,4.267085922109411,3
14953,85281,2014,10,640,3,1243,145,12,1,Sacred Monkey Forest Sanctuary,8,4,3.5,4.267085922109411,0
14956,41720,2014,6,640,3,4306,145,12,1,Sacred Monkey Forest Sanctuary,8,1,3.5,4.267085922109411,2
14957,28169,2014,11,640,4,3929,100,14,3,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,0
14959,44535,2014,12,640,5,2466,81,17,2,Sacred Monkey Forest Sanctuary,8,4,3.75,4.267085922109411,3
14961,25605,2014,12,640,4,1971,7,1,3,Sacred Monkey Forest Sanctuary,8,4,4.0,4.267085922109411,3
14963,2389,2014,8,640,5,4857,52,6,4,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,2
14964,58454,2014,12,640,4,1387,27,12,1,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14965,404,2014,8,640,4,3177,52,6,4,Sacred Monkey Forest Sanctuary,8,2,4.5,4.267085922109411,2
14966,9828,2014,11,640,4,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
14967,12968,2014,11,640,5,1626,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.5,4.267085922109411,0
14968,42027,2014,12,640,5,655,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,3
14969,81733,2014,1,640,4,1215,145,12,1,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,3
14971,77876,2014,9,640,5,4998,144,21,4,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
14973,47009,2014,12,640,4,655,7,1,3,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14974,84875,2014,11,640,2,1492,100,14,3,Sacred Monkey Forest Sanctuary,8,1,3.7777777777777777,4.267085922109411,0
14975,79796,2014,8,640,4,3934,109,17,2,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,2
14976,10641,2014,12,640,4,29,7,1,3,Sacred Monkey Forest Sanctuary,8,2,4.4,4.267085922109411,3
14977,68277,2014,6,640,5,4037,21,15,1,Sacred Monkey Forest Sanctuary,8,3,5.0,4.267085922109411,2
14978,6036,2014,11,640,5,4272,118,10,2,Sacred Monkey Forest Sanctuary,8,4,5.0,4.267085922109411,0
14980,41128,2014,12,640,5,5216,100,14,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,3
14981,84888,2014,12,640,4,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,3
14982,18085,2014,10,640,5,2006,7,1,3,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,0
14984,40714,2014,12,640,4,2466,81,17,2,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
14985,71920,2014,11,640,4,4501,144,21,4,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
14986,76734,2014,4,640,3,1234,145,12,1,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,1
14987,15779,2014,11,640,4,5034,27,12,1,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
14988,4296,2014,12,640,5,458,7,1,3,Sacred Monkey Forest Sanctuary,8,2,4.5,4.267085922109411,3
14990,9943,2014,12,640,2,4968,62,17,2,Sacred Monkey Forest Sanctuary,8,1,1.5,4.267085922109411,3
14991,34670,2014,12,640,2,1762,7,1,3,Sacred Monkey Forest Sanctuary,8,2,2.0,4.267085922109411,3
14992,70229,2014,11,640,2,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,2,3.0,4.267085922109411,0
14993,85248,2014,11,640,5,71,111,19,4,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,0
14994,20204,2014,11,640,5,2303,145,12,1,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,0
14996,48567,2014,12,640,4,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,3
15001,53106,2014,8,640,5,767,43,11,0,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,2
15003,77527,2014,1,640,3,299,62,17,2,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,3
15007,36630,2014,12,640,3,654,144,21,4,Sacred Monkey Forest Sanctuary,8,2,4.6,4.267085922109411,3
15008,44372,2014,12,640,4,1642,7,1,3,Sacred Monkey Forest Sanctuary,8,4,4.0,4.267085922109411,3
15011,21878,2014,11,640,4,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,0
15012,5387,2014,6,640,4,4198,145,12,1,Sacred Monkey Forest Sanctuary,8,3,4.5,4.267085922109411,2
15013,15142,2014,12,640,2,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,2,2.0,4.267085922109411,3
15016,79148,2014,12,640,5,661,144,21,4,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,3
15017,37695,2014,11,640,5,5350,7,1,3,Sacred Monkey Forest Sanctuary,8,4,5.0,4.267085922109411,0
15019,38650,2014,12,640,3,1137,144,21,4,Sacred Monkey Forest Sanctuary,8,4,3.0,4.267085922109411,3
15020,42662,2014,12,640,3,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,3,3.0,4.267085922109411,3
15021,9851,2014,3,640,5,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,3,5.0,4.267085922109411,1
15022,60733,2014,10,640,3,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,3,3.0,4.267085922109411,0
15023,79968,2014,11,640,2,5507,145,12,1,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,0
15024,8510,2014,11,640,4,1668,100,14,3,Sacred Monkey Forest Sanctuary,8,1,4.5,4.267085922109411,0
15026,48138,2014,8,640,5,1535,145,12,1,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,2
15027,59951,2014,11,640,4,2147,62,17,2,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15028,14397,2014,11,640,4,29,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15029,69935,2014,2,640,4,3592,145,12,1,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,3
15030,22622,2014,12,640,4,4766,100,14,3,Sacred Monkey Forest Sanctuary,8,4,4.0,4.267085922109411,3
15031,17778,2014,11,640,3,1457,46,0,4,Sacred Monkey Forest Sanctuary,8,4,3.0,4.267085922109411,0
15032,25285,2014,12,640,3,3039,69,8,2,Sacred Monkey Forest Sanctuary,8,2,4.6,4.267085922109411,3
15033,10289,2014,12,640,5,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.333333333333333,4.267085922109411,3
15034,32881,2014,11,640,4,680,7,1,3,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,0
15035,16771,2014,8,640,4,4007,145,12,1,Sacred Monkey Forest Sanctuary,8,2,4.333333333333333,4.267085922109411,2
15036,29741,2014,11,640,2,2681,144,21,4,Sacred Monkey Forest Sanctuary,8,1,3.5,4.267085922109411,0
15038,75483,2014,11,640,3,19,143,10,2,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,0
15039,11579,2014,11,640,4,942,145,12,1,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
15040,17460,2014,11,640,5,1230,62,17,2,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
15042,51925,2014,11,640,4,3692,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15044,73563,2014,11,640,4,526,145,12,1,Sacred Monkey Forest Sanctuary,8,1,3.8,4.267085922109411,0
15045,66438,2014,8,640,3,5011,98,21,4,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,2
15046,73342,2014,11,640,4,2745,61,16,2,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15047,84881,2014,11,640,4,655,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.2,4.267085922109411,0
15049,9308,2014,11,640,2,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,4,3.5,4.267085922109411,0
15050,56411,2014,12,640,5,3692,7,1,3,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,3
15051,86290,2014,4,640,5,243,7,1,3,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,1
15052,22530,2014,11,640,5,1451,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.25,4.267085922109411,0
15054,39119,2014,7,640,4,3221,72,7,0,Sacred Monkey Forest Sanctuary,8,3,4.142857142857143,4.267085922109411,2
15055,50716,2014,11,640,3,2147,62,17,2,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,0
15056,54312,2014,7,640,3,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,2,3.0,4.267085922109411,2
15057,12472,2014,12,640,4,1109,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,3
15058,57789,2014,11,640,4,127,98,21,4,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
15061,59770,2014,11,640,3,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,3,3.5,4.267085922109411,0
15062,76102,2014,11,640,5,4472,145,12,1,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
15063,42913,2014,7,640,5,4247,145,12,1,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,2
15064,36225,2014,8,640,5,1317,143,10,2,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,2
15067,78998,2014,11,640,5,3821,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
15068,49504,2014,11,640,4,29,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
15070,22774,2014,11,640,3,2339,7,1,3,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,0
15071,64706,2014,11,640,5,588,145,12,1,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
15072,6882,2014,11,640,4,1350,145,12,1,Sacred Monkey Forest Sanctuary,8,3,4.8,4.267085922109411,0
15073,52531,2014,11,640,4,328,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15074,55275,2014,2,640,5,5298,52,6,4,Sacred Monkey Forest Sanctuary,8,4,5.0,4.267085922109411,3
15075,20502,2014,11,640,5,3365,7,1,3,Sacred Monkey Forest Sanctuary,8,2,4.8,4.267085922109411,0
15076,41687,2013,12,640,4,3308,145,12,1,Sacred Monkey Forest Sanctuary,8,4,4.666666666666667,4.267085922109411,3
15077,78503,2013,12,640,4,4048,118,10,2,Sacred Monkey Forest Sanctuary,8,4,4.6,4.267085922109411,3
15079,46541,2014,11,640,4,3732,38,6,4,Sacred Monkey Forest Sanctuary,8,2,4.333333333333333,4.267085922109411,0
15080,45452,2014,11,640,5,5456,133,8,2,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
15081,65665,2014,11,640,4,1378,7,1,3,Sacred Monkey Forest Sanctuary,8,4,4.0,4.267085922109411,0
15082,25747,2014,9,640,5,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
15083,62386,2014,11,640,3,4695,7,1,3,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,0
15084,16924,2014,8,640,5,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,2
15085,4516,2014,11,640,3,2265,52,6,4,Sacred Monkey Forest Sanctuary,8,1,3.0,4.267085922109411,0
15086,52764,2014,8,640,4,3419,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,2
15088,65816,2014,9,640,3,1801,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15089,69059,2014,8,640,5,4201,145,12,1,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,2
15090,11667,2013,12,640,4,462,145,12,1,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
15091,48991,2014,11,640,5,5216,100,14,3,Sacred Monkey Forest Sanctuary,8,2,3.5,4.267085922109411,0
15092,31795,2014,11,640,3,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,4,3.0,4.267085922109411,0
15093,42672,2013,12,640,4,3308,145,12,1,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
15094,50339,2014,11,640,4,569,52,6,4,Sacred Monkey Forest Sanctuary,8,3,3.5,4.267085922109411,0
15095,61907,2014,8,640,5,800,27,12,1,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,2
15098,27079,2014,10,640,3,1760,7,1,3,Sacred Monkey Forest Sanctuary,8,2,3.0,4.267085922109411,0
15099,41686,2014,8,640,5,299,62,17,2,Sacred Monkey Forest Sanctuary,8,2,5.0,4.267085922109411,2
15100,69374,2014,11,640,5,1645,52,6,4,Sacred Monkey Forest Sanctuary,8,3,4.666666666666667,4.267085922109411,0
15101,6460,2014,11,640,5,4278,7,1,3,Sacred Monkey Forest Sanctuary,8,2,4.333333333333333,4.267085922109411,0
15104,66885,2014,11,640,5,4829,144,21,4,Sacred Monkey Forest Sanctuary,8,3,4.181818181818182,4.267085922109411,0
15106,33571,2014,11,640,5,655,7,1,3,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
15107,23752,2014,11,640,4,29,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.25,4.267085922109411,0
15108,47638,2014,11,640,3,752,7,1,3,Sacred Monkey Forest Sanctuary,8,1,2.0,4.267085922109411,0
15109,41908,2014,11,640,4,4002,27,12,1,Sacred Monkey Forest Sanctuary,8,1,4.333333333333333,4.267085922109411,0
15110,47092,2014,7,640,5,2466,81,17,2,Sacred Monkey Forest Sanctuary,8,2,4.25,4.267085922109411,2
15111,51100,2014,11,640,4,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,0
15112,83856,2014,10,640,5,2721,145,12,1,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
15113,20015,2014,1,640,4,2147,62,17,2,Sacred Monkey Forest Sanctuary,8,2,4.0,4.267085922109411,3
15114,26156,2014,11,640,4,5216,100,14,3,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
15115,40567,2014,11,640,4,5166,52,6,4,Sacred Monkey Forest Sanctuary,8,4,4.75,4.267085922109411,0
15116,79834,2014,11,640,4,2147,62,17,2,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
15117,79908,2014,11,640,4,2580,7,1,3,Sacred Monkey Forest Sanctuary,8,4,4.0,4.267085922109411,0
15120,34747,2014,9,640,4,1377,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.666666666666667,4.267085922109411,0
15121,70837,2014,11,640,2,3692,7,1,3,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
15122,61715,2014,10,640,3,3536,109,17,2,Sacred Monkey Forest Sanctuary,8,3,3.3333333333333335,4.267085922109411,0
15123,27825,2014,11,640,4,3351,49,21,4,Sacred Monkey Forest Sanctuary,8,4,4.0,4.267085922109411,0
15124,7830,2014,11,640,5,1673,144,21,4,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15127,21048,2014,11,640,4,4410,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15128,35611,2014,11,640,5,2676,144,21,4,Sacred Monkey Forest Sanctuary,8,1,5.0,4.267085922109411,0
15131,61727,2014,11,640,4,5464,132,6,4,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15132,52951,2014,11,640,4,4406,122,17,2,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
15134,70380,2014,11,640,4,3692,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.0,4.267085922109411,0
15135,28728,2014,10,640,5,2963,7,1,3,Sacred Monkey Forest Sanctuary,8,1,4.8,4.267085922109411,0
15136,14014,2014,9,640,4,4968,62,17,2,Sacred Monkey Forest Sanctuary,8,3,4.0,4.267085922109411,0
15137,40040,2014,11,640,4,1671,145,12,1,Sacred Monkey Forest Sanctuary,8,4,3.6666666666666665,4.267085922109411,0
15138,88129,2014,10,640,2,1991,49,21,4,Sacred Monkey Forest Sanctuary,8,1,2.0,4.267085922109411,0
15139,18427,2014,11,640,2,2701,144,21,4,Sacred Monkey Forest Sanctuary,8,2,1.6666666666666667,4.267085922109411,0
